comment_text,original_line,clean_text,sentiment,confidence,text_length,topic,emotions,anger,anger_linguistic,anger_sentence_count,fear,fear_linguistic,fear_sentence_count,disgust,disgust_linguistic,disgust_sentence_count,sadness,sadness_linguistic,sadness_sentence_count,joy,joy_linguistic,joy_sentence_count,none of them,none of them_linguistic,none of them_sentence_count,dominant_emotion,smart_topic_labels,detected_country,analysis_source,export_timestamp
 text:  @liebeistliebe3965  ich hab deinen Gedankengang schon zu Beginn erfast. An der Kombination der einzelnen Sachen wirds aber denke ich etwas schwierig. Wollte mit meinem kommi eigentlich nur sagen wies aktuell in den Schulen und Berufsschulen aussieht,72,text liebeistliebe gedankengang schon beginn erfast kombination einzelnen sachen wirds denke schwierig kommi eigentlich sagen wies aktuell schulen berufsschulen aussieht,neutral,0.9220453500747681,257,0,"{'anger': 0.7523210644721985, 'fear': 0.00011713505227817222, 'disgust': 0.009137221612036228, 'sadness': 0.138710618019104, 'joy': 0.019617440178990364, 'none of them': 0.09385794401168823, 'joy_linguistic': 0.3333333333333333, 'joy_sentence_count': 1, 'fear_linguistic': 0.3333333333333333, 'fear_sentence_count': 1, 'none of them_linguistic': 0.3333333333333333, 'none of them_sentence_count': 1}",0.7523210644721985,0.0,0,0.00011713505227817222,0.3333333333333333,1,0.009137221612036228,0.0,0,0.138710618019104,0.0,0,0.019617440178990364,0.3333333333333333,1,0.09385794401168823,0.3333333333333333,1,anger,Schule & Kinder,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text:  @pyromanemane8036  \nJa, das weiß ich. Auch ich habe Dich und Deinen Gedankengang verstanden. \nEigentlich habe ich die komplette Reform des Bildungssystemes \n\im Kopf\.\nDann würde es auch nirgends hapern. \nEs würde sogar eine Aufwertung eines jeden Berufes mit sich bringen.\n\nBeruf kommt von Berufung!\nSeit Jahrzehnten wählten Menschen Berufe u.a. auch nach dem Aspekt \n\Verdienstmöglichkeit\, \n\Aufstiegschancen\,\n\Ansehen\.\n\nVöllig falscher Ansatz!\n\nEs hat dazu geführt, dass besagte Statistik aussieht, wie sie aussieht.\n\nNehmen wir die U-Bahn-Reinigungskraft:\n\nWie dankbar können wir alle ihr sein, dass sie diesen überaus wichtigen und wertvollen Job macht ?!\n\nWie verwahrlost, unästhetisch und möglicherweise auch geruchsbelästigend würden Passanten solche Orte vorfinden, gäbe es keine Reinigungskräfte?\n\nWie wäre es, wenn Reinigungskräfte auch über die Substanzen genauestens informiert sind, die sie zur Reinigung einsetzen.\nWenn sie Kenntnisse über ökologisch vertretbare Mittel haben, wenn sie in die Kette von Angebot und Nachfrage involviert werden, und auch Beratungen von Privatpersonen durchführen dürften etc. pp ?",73,text pyromanemane nja weiß gedankengang verstanden neigentlich komplette reform bildungssystemes nim kopfndann nirgends hapern nes sogar aufwertung berufes bringennnberuf kommt berufungnseit jahrzehnten wählten menschen berufe aspekt nverdienstmöglichkeit naufstiegschancennansehennnvöllig falscher ansatznnes geführt besagte statistik aussieht aussiehtnnnehmen ubahnreinigungskraftnnwie dankbar überaus wichtigen wertvollen job macht nnwie verwahrlost unästhetisch möglicherweise geruchsbelästigend passanten orte vorfinden gäbe reinigungskräftennwie wäre reinigungskräfte substanzen genauestens informiert reinigung einsetzennwenn kenntnisse ökologisch vertretbare mittel kette angebot nachfrage involviert beratungen privatpersonen durchführen dürften etc,negative,0.9155258536338806,1162,-1,"{'anger': 0.9387518763542175, 'fear': 0.0015306597342714667, 'disgust': 0.01814098283648491, 'sadness': 0.028872055932879448, 'joy': 0.006468357518315315, 'none of them': 0.06353789567947388, 'joy_linguistic': 0.25, 'joy_sentence_count': 1, 'none of them_linguistic': 0.75, 'none of them_sentence_count': 1}",0.9387518763542175,0.0,0,0.0015306597342714667,0.0,0,0.01814098283648491,0.0,0,0.028872055932879448,0.0,0,0.006468357518315315,0.25,1,0.06353789567947388,0.75,1,anger,Sonstige Themen,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text:  @liebeistliebe3965  jop da bin ich ganz bei dir. Auch sollten wichtige Jobs wie zb der des U-Bahn reinigers wesentlich besser bezahlt werden. Hab meinen Kaufmann im Einzelhandel gemacht und die Krise hat dafür gesorgt das ich keinen bock mehr auf meinen job hab und jetzt die Branche gewechselt habe.,74,text liebeistliebe jop ganz sollten wichtige jobs ubahn reinigers wesentlich besser bezahlt kaufmann einzelhandel gemacht krise dafür gesorgt bock mehr job branche gewechselt,negative,0.9513152241706848,308,10,"{'anger': 0.8947739601135254, 'fear': 0.0005651437095366418, 'disgust': 0.005359990056604147, 'sadness': 0.01763128489255905, 'joy': 0.008539225906133652, 'none of them': 0.07752124220132828, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.8947739601135254,0.0,0,0.0005651437095366418,0.0,0,0.005359990056604147,0.0,0,0.01763128489255905,0.0,0,0.008539225906133652,1.0,1,0.07752124220132828,0.0,0,anger,Probleme & Jobs,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text:  @pyromanemane8036  \nSo ist das mit Lebensläufen.\nSolange Bildungssysteme so offen sind, dass man Fachkenntnisse erlangen kann, ist ein Wechsel möglich.\n\nBin über Grafik zum Buchhandel gelangt und schließlich im Einzelhandel \gelandet\ ... \nweil Lebensläufe und \nzeitliche, wirtschaftliche oder \nauch gesellschaftliche Entwicklungen \nüber die Arbeitswelt in ihrer gesamten Komplexität und Auswirkung auf den Einzelnen \nund sein individuelles Schicksal mehr über Politik & Wirtschaft sowie Gesellschaft \naussagen, als über die jeweilige Person, die diesen Lebenslauf schreibt 😉",75,text pyromanemane nso lebensläufennsolange bildungssysteme offen fachkenntnisse erlangen wechsel möglichnnbin grafik buchhandel gelangt schließlich einzelhandel gelandet nweil lebensläufe nzeitliche wirtschaftliche nauch gesellschaftliche entwicklungen nüber arbeitswelt gesamten komplexität auswirkung einzelnen nund individuelles schicksal mehr politik wirtschaft sowie gesellschaft naussagen jeweilige person lebenslauf schreibt,neutral,0.9939973950386047,593,-1,"{'anger': 0.8403820395469666, 'fear': 0.00020685729396063834, 'disgust': 0.006563082803040743, 'sadness': 0.04242035746574402, 'joy': 0.010275219567120075, 'none of them': 0.0965414047241211}",0.8403820395469666,0.0,0,0.00020685729396063834,0.0,0,0.006563082803040743,0.0,0,0.04242035746574402,0.0,0,0.010275219567120075,0.0,0,0.0965414047241211,0.0,0,anger,Sonstige Themen,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text:  @pyromanemane8036  EMA,76,text pyromanemane ema,neutral,0.9999052286148071,30,2,"{'anger': 0.05013873428106308, 'fear': 0.00012614516890607774, 'disgust': 0.00443077739328146, 'sadness': 0.02084227092564106, 'joy': 0.05392187088727951, 'none of them': 0.8643205761909485}",0.05013873428106308,0.0,0,0.00012614516890607774,0.0,0,0.00443077739328146,0.0,0,0.02084227092564106,0.0,0,0.05392187088727951,0.0,0,0.8643205761909485,0.0,0,none of them,Pyromanemane & Psyche,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text:  @pyromanemane8036  Endra,77,text pyromanemane endra,neutral,0.9994438290596008,32,2,"{'anger': 0.02566412463784218, 'fear': 0.0010126623092219234, 'disgust': 0.003620192175731063, 'sadness': 0.008404727093875408, 'joy': 0.02603178657591343, 'none of them': 0.9454009532928467}",0.02566412463784218,0.0,0,0.0010126623092219234,0.0,0,0.003620192175731063,0.0,0,0.008404727093875408,0.0,0,0.02603178657591343,0.0,0,0.9454009532928467,0.0,0,none of them,Pyromanemane & Psyche,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text:  @pyromanemane8036  Vigilance,78,text pyromanemane vigilance,neutral,0.9934518337249756,36,2,"{'anger': 0.47011446952819824, 'fear': 0.0001758005382725969, 'disgust': 0.01001393049955368, 'sadness': 0.07391668111085892, 'joy': 0.007748956326395273, 'none of them': 0.47237393260002136}",0.47011446952819824,0.0,0,0.0001758005382725969,0.0,0,0.01001393049955368,0.0,0,0.07391668111085892,0.0,0,0.007748956326395273,0.0,0,0.47237393260002136,0.0,0,none of them,Pyromanemane & Psyche,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text: Vermutlich trägt Herr Welzer zu viel Maske.,79,text vermutlich trägt herr welzer maske,neutral,0.9999780654907227,50,5,"{'anger': 0.4332186281681061, 'fear': 9.020990546559915e-05, 'disgust': 0.007283966057002544, 'sadness': 0.03925641253590584, 'joy': 0.010759466327726841, 'none of them': 0.46927332878112793}",0.4332186281681061,0.0,0,9.020990546559915e-05,0.0,0,0.007283966057002544,0.0,0,0.03925641253590584,0.0,0,0.010759466327726841,0.0,0,0.46927332878112793,0.0,0,none of them,Maske & Masken,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: Kritik an \Bildungspolitik\ welche es nicht gibt. Keine Lehrer, keine Mittel, keinen (Baer)Bock. Das Ergebnis aus Spitzenpolitiker, ein Bundestag mit über 700 Abgeordneten und 16 Jahren Merkel.",80,text kritik bildungspolitik gibt lehrer mittel baerbock ergebnis spitzenpolitiker bundestag abgeordneten jahren merkel,neutral,0.985066294670105,200,13,"{'anger': 0.5176867246627808, 'fear': 8.136105316225439e-05, 'disgust': 0.003472170326858759, 'sadness': 0.060692861676216125, 'joy': 0.014643964357674122, 'none of them': 0.36666667461395264, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.5176867246627808,0.0,0,8.136105316225439e-05,0.0,0,0.003472170326858759,0.0,0,0.060692861676216125,0.0,0,0.014643964357674122,1.0,1,0.36666667461395264,0.0,0,joy,Bildungspolitik & Jahren,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text: Vielleicht sollten wir digitale Kinder haben?\nDann könnte man auch mal auf Pause drücken.,81,text vielleicht sollten digitale kinder habenndann mal pause drücken,negative,0.6800186038017273,97,0,"{'anger': 0.6506955027580261, 'fear': 0.0001162325861514546, 'disgust': 0.002924471627920866, 'sadness': 0.03995790705084801, 'joy': 0.01536939013749361, 'none of them': 0.3668699562549591}",0.6506955027580261,0.0,0,0.0001162325861514546,0.0,0,0.002924471627920866,0.0,0,0.03995790705084801,0.0,0,0.01536939013749361,0.0,0,0.3668699562549591,0.0,0,anger,Schule & Kinder,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text: Bildungspolitik und die Grünen.....\nZwei Welten treffen aufeinander.....\nHat von den Opern überhaupt einer einen Schulabschluss?,82,text bildungspolitik grünennzwei welten treffen aufeinandernhat opern überhaupt schulabschluss,negative,0.9612850546836853,137,13,"{'anger': 0.8513627052307129, 'fear': 0.00022060908668208867, 'disgust': 0.006902550347149372, 'sadness': 0.021866168826818466, 'joy': 0.013934564776718616, 'none of them': 0.10146109014749527}",0.8513627052307129,0.0,0,0.00022060908668208867,0.0,0,0.006902550347149372,0.0,0,0.021866168826818466,0.0,0,0.013934564776718616,0.0,0,0.10146109014749527,0.0,0,anger,Bildungspolitik & Jahren,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: Nun ist Lanz ja ein Garant für Inkompetenz, dann noch die Nieten die dort rum sitzen, perfekt!",83,text lanz garant inkompetenz nieten rum sitzen perfekt,positive,0.9016647934913635,101,4,"{'anger': 0.8878036141395569, 'fear': 0.000373494258383289, 'disgust': 0.011444640345871449, 'sadness': 0.025790812447667122, 'joy': 0.007520846091210842, 'none of them': 0.06011899933218956, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.8878036141395569,0.0,0,0.000373494258383289,0.0,0,0.011444640345871449,0.0,0,0.025790812447667122,0.0,0,0.007520846091210842,1.0,1,0.06011899933218956,0.0,0,anger,Falsch & Text,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text: Zuhause bleiben ist am sichersten.,84,text zuhause bleiben sichersten,neutral,0.9918787479400635,41,3,"{'anger': 0.11347503215074539, 'fear': 0.00026491261087358, 'disgust': 0.0019049911061301827, 'sadness': 0.012097189202904701, 'joy': 0.020662540569901466, 'none of them': 0.8242964744567871}",0.11347503215074539,0.0,0,0.00026491261087358,0.0,0,0.0019049911061301827,0.0,0,0.012097189202904701,0.0,0,0.020662540569901466,0.0,0,0.8242964744567871,0.0,0,none of them,Text & Pur,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: Aus diesem Grunde jetzt nicht leichtsinning werden!!! Tragt Gasmasken!!!! Nur wenn wir alle Gasmasken in Gefahrenzonen tragen \n(ÖPNV,Shoppen, Supermarkt, Kneipe, Party,  Schule, Uni usw...) dann können wir sicher sein, dass der Virus in 3 Monaten erledigt ist und wir\n nicht zur Strafe dann wieder im Lockdown bis Mitte 2022 sitzen!!!!! Pappdeckel Masken sind unzureichend, da die Delta Covid21 Mutante in 25% aller Fälle über die Augenschleimhäute infiziert..... DARUM Nato oder DDR GASMASKE mit FP5 Filter!!!! Alternativ schlagen ABC Ausbilder der Feuerwehr auch geschlossene Motorrad Integralhelme vor mit FFP2 oder FFP3 Maske darunter, falls keine Gasmasken verfügbar sind!!!",85,text grunde leichtsinning tragt gasmasken gasmasken gefahrenzonen tragen nöpnvshoppen supermarkt kneipe party schule uni usw sicher virus monaten erledigt wirn strafe lockdown mitte sitzen pappdeckel masken unzureichend delta covid mutante fälle augenschleimhäute infiziert darum nato ddr gasmaske filter alternativ schlagen abc ausbilder feuerwehr geschlossene motorrad integralhelme ffp ffp maske darunter falls gasmasken verfügbar,negative,0.9865101277828217,688,5,"{'anger': 0.9434971809387207, 'fear': 0.00327589875087142, 'disgust': 0.02389506809413433, 'sadness': 0.013867215253412724, 'joy': 0.004644433036446571, 'none of them': 0.02405790612101555, 'joy_linguistic': 0.6666666666666666, 'joy_sentence_count': 1, 'fear_linguistic': 0.3333333333333333, 'fear_sentence_count': 1}",0.9434971809387207,0.0,0,0.00327589875087142,0.3333333333333333,1,0.02389506809413433,0.0,0,0.013867215253412724,0.0,0,0.004644433036446571,0.6666666666666666,1,0.02405790612101555,0.0,0,anger,Maske & Masken,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text: in finnland gibt es ein einmaliges bildungssystem.ich frage mich bloss von wem sie das übernommen haben.,86,text finnland gibt einmaliges bildungssystemich frage bloss wem übernommen,neutral,0.9611039757728577,111,0,"{'anger': 0.7486552000045776, 'fear': 0.00010400683095213026, 'disgust': 0.004397982731461525, 'sadness': 0.02577098459005356, 'joy': 0.02482614479959011, 'none of them': 0.194854274392128}",0.7486552000045776,0.0,0,0.00010400683095213026,0.0,0,0.004397982731461525,0.0,0,0.02577098459005356,0.0,0,0.02482614479959011,0.0,0,0.194854274392128,0.0,0,anger,Schule & Kinder,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: Aus diesem Grunde jetzt nicht leichtsinning werden!!! Tragt Gasmasken!!!! Nur wenn wir alle Gasmasken in Gefahrenzonen tragen (ÖPNV,\nShoppen, Supermarkt, Kneipe, Party,  Schule, Uni usw...) dann können wir sicher sein, dass der Virus in 3 Monaten erledigt ist und wir nicht \nzur Strafe dann wieder im Lockdown bis Mitte 2022 sitzen!!!!! Pappdeckel Masken sind unzureichend, da die Delta Covid21 Mutante in 25% aller Fälle über die Augenschleimhäute infiziert..... DARUM Nato oder DDR GASMASKE mit FP5 Filter!!!! Alternativ schlagen ABC Ausbilder der Feuerwehr auch geschlossene Motorrad Integralhelme vor mit FFP2 oder FFP3 Maske darunter, falls keine Gasmasken verfügbar sind!!!",87,text grunde leichtsinning tragt gasmasken gasmasken gefahrenzonen tragen öpnvnshoppen supermarkt kneipe party schule uni usw sicher virus monaten erledigt nzur strafe lockdown mitte sitzen pappdeckel masken unzureichend delta covid mutante fälle augenschleimhäute infiziert darum nato ddr gasmaske filter alternativ schlagen abc ausbilder feuerwehr geschlossene motorrad integralhelme ffp ffp maske darunter falls gasmasken verfügbar,negative,0.9860633611679077,688,5,"{'anger': 0.9430254101753235, 'fear': 0.0030971120577305555, 'disgust': 0.025664791464805603, 'sadness': 0.014588555321097374, 'joy': 0.004565777722746134, 'none of them': 0.023380661383271217, 'joy_linguistic': 0.6666666666666666, 'joy_sentence_count': 1, 'fear_linguistic': 0.3333333333333333, 'fear_sentence_count': 1}",0.9430254101753235,0.0,0,0.0030971120577305555,0.3333333333333333,1,0.025664791464805603,0.0,0,0.014588555321097374,0.0,0,0.004565777722746134,0.6666666666666666,1,0.023380661383271217,0.0,0,anger,Maske & Masken,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text: Harald Welzer ist ein Heuchler genauso wie sein Freund R.D. Precht. Googelt mal \Heuchler\ falls ihr es nicht mehr wisst. Und dann schaut mal auf den Output dieser Heuchler vor 2020.,88,text harald welzer heuchler genauso freund precht googelt mal heuchler falls mehr wisst schaut mal output heuchler,negative,0.9907309412956238,189,6,"{'anger': 0.8107602000236511, 'fear': 0.00010613850463414565, 'disgust': 0.007568525616079569, 'sadness': 0.02340387925505638, 'joy': 0.049210332334041595, 'none of them': 0.10168815404176712, 'none of them_linguistic': 1.0, 'none of them_sentence_count': 1}",0.8107602000236511,0.0,0,0.00010613850463414565,0.0,0,0.007568525616079569,0.0,0,0.02340387925505638,0.0,0,0.049210332334041595,0.0,0,0.10168815404176712,1.0,1,anger,Saulalinsky & Vill,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: Dinge die nicht für möglich gehalten wurden, ermöglicht wurden ... abstand, händeschütteln, lockdown hat doch alles prima funktioniert. Es lebe das klima",89,text dinge möglich gehalten wurden ermöglicht wurden abstand händeschütteln lockdown prima funktioniert lebe klima,negative,0.9037430286407471,160,15,"{'anger': 0.8327511548995972, 'fear': 0.0001369706296827644, 'disgust': 0.005633063148707151, 'sadness': 0.03061096742749214, 'joy': 0.022154944017529488, 'none of them': 0.1338091641664505, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.8327511548995972,0.0,0,0.0001369706296827644,0.0,0,0.005633063148707151,0.0,0,0.03061096742749214,0.0,0,0.022154944017529488,1.0,1,0.1338091641664505,0.0,0,anger,Wurden & Lebe,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: Sie stellen die falschen Fragen, auf welchem Themengebiet hat diese Bundesregierung eigentlich nicht komplett versagt  ?  Guckt man sich die Hochstapler und falschen Doktoren, alleine aus der aktuellen Regierung an, zeigt das, die Probleme mit dem Bildungssystem bestehen wohl schon länger ... ;-)",90,text stellen falschen fragen themengebiet bundesregierung eigentlich komplett versagt guckt hochstapler falschen doktoren alleine aktuellen regierung zeigt probleme bildungssystem bestehen wohl schon länger,negative,0.9881846904754639,304,-1,"{'anger': 0.9468675255775452, 'fear': 0.0037595925386995077, 'disgust': 0.014096731320023537, 'sadness': 0.014247664250433445, 'joy': 0.005908578168600798, 'none of them': 0.024330411106348038, 'sadness_linguistic': 0.6, 'sadness_sentence_count': 1, 'none of them_linguistic': 0.6, 'none of them_sentence_count': 1}",0.9468675255775452,0.0,0,0.0037595925386995077,0.0,0,0.014096731320023537,0.0,0,0.014247664250433445,0.6,1,0.005908578168600798,0.0,0,0.024330411106348038,0.6,1,anger,Sonstige Themen,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text: Bla Bla Bla Bla jetzt mal ehrlich man kann den doch nicht mehr zuhören und das sogar vor der Pandemie immer drum rum... Zum Glück hat es wenigstens die Menschenheit ein bisschen geweckt was hier auf dieser Erde passiert und das seid Jahrhundert...........,91,text bla bla bla bla mal ehrlich mehr zuhören sogar pandemie immer drum rum glück wenigstens menschenheit bisschen geweckt erde passiert seid jahrhundert,negative,0.9907880425453186,262,-1,"{'anger': 0.5172127485275269, 'fear': 7.336033013416454e-05, 'disgust': 0.0035430893767625093, 'sadness': 0.0250057615339756, 'joy': 0.43968990445137024, 'none of them': 0.10374815762042999, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.5172127485275269,0.0,0,7.336033013416454e-05,0.0,0,0.0035430893767625093,0.0,0,0.0250057615339756,0.0,0,0.43968990445137024,1.0,1,0.10374815762042999,0.0,0,joy,Sonstige Themen,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: Die Stiko und WHO geben keine Empfehlung für Jungendlich und Kinder und US-Pharmaaufsichtsbehörde erweitert Warnungen für mRNA-basierte Impfstoffe.\nViel Glück jedem Geiimpften, denn das wird er brauchen.",92,text stiko who geben empfehlung jungendlich kinder uspharmaaufsichtsbehörde erweitert warnungen mrnabasierte impfstoffenviel glück geiimpften brauchen,neutral,0.9946458339691162,211,0,"{'anger': 0.2929939031600952, 'fear': 3.975867366534658e-05, 'disgust': 0.0034722788259387016, 'sadness': 0.054574914276599884, 'joy': 0.2778487503528595, 'none of them': 0.3357297480106354, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.2929939031600952,0.0,0,3.975867366534658e-05,0.0,0,0.0034722788259387016,0.0,0,0.054574914276599884,0.0,0,0.2778487503528595,1.0,1,0.3357297480106354,0.0,0,joy,Schule & Kinder,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: yu vill eet ze bugs!\nyu vill liv in ze pods!\nyu vill own nozing\n... and be happy!\\n\nKlaus S. - Ze great reset, time: 3 tahun lalu, author: @rz4745, channel: UCjV0ZGP63QfecaPdrTfjYgQ, votes: 3, replies: , photo: https://yt3.ggpht.com/iWxAET9XjWUSxiK7xTy1bD6IBvKL1Tyq02EEZZZcZNz5vfFBDnG2YmNsaEHxUf7W7aIP96qw9g=s88-c-k-c0x00ffffff-no-rj, heart: false, reply: false, time_parsed: 1651408778.102859}",93,text vill eet bugsnyu vill liv podsnyu vill own nozingn and happynnklaus great reset time tahun lalu author channel ucjvzgpqfecapdrtfjygq votes replies photo heart false reply false time_parsed,neutral,0.9550220370292664,406,6,"{'anger': 0.37325793504714966, 'fear': 3.919283699360676e-05, 'disgust': 0.003325958736240864, 'sadness': 0.04640166461467743, 'joy': 0.24142007529735565, 'none of them': 0.2948753833770752}",0.37325793504714966,0.0,0,3.919283699360676e-05,0.0,0,0.003325958736240864,0.0,0,0.04640166461467743,0.0,0,0.24142007529735565,0.0,0,0.2948753833770752,0.0,0,anger,Saulalinsky & Vill,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: Ich würde gerne mal das Thema Schwarzarbeit,oder Lebensmittelchemie ,oder Qualität des Trinkwassers live sehen.\nOder Imunstärke der Bevölkerung.",94,text gerne mal thema schwarzarbeitoder lebensmittelchemie qualität trinkwassers live sehennoder imunstärke bevölkerung,neutral,0.7593669295310974,152,15,"{'anger': 0.07800529152154922, 'fear': 0.00029302341863512993, 'disgust': 0.0020433636382222176, 'sadness': 0.012515720911324024, 'joy': 0.025483442470431328, 'none of them': 0.8681687712669373}",0.07800529152154922,0.0,0,0.00029302341863512993,0.0,0,0.0020433636382222176,0.0,0,0.012515720911324024,0.0,0,0.025483442470431328,0.0,0,0.8681687712669373,0.0,0,none of them,Wurden & Lebe,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text: Angenommen Schäuble wird eingeladen.Da können sie einen Meister der beschwichtigung erleben.\nLetztendlich könnte Schäuble als Schlußwort sagen.Wissen sie Herr Lanz es gibt im Bundestag Imunität  ha ha ha ha.,95,text angenommen schäuble eingeladenda meister beschwichtigung erlebennletztendlich schäuble schlußwort sagenwissen herr lanz gibt bundestag imunität,neutral,0.9610358476638794,215,6,"{'anger': 0.8911179900169373, 'fear': 0.0002922670391853899, 'disgust': 0.013964821584522724, 'sadness': 0.02330075390636921, 'joy': 0.014763537794351578, 'none of them': 0.05479906126856804}",0.8911179900169373,0.0,0,0.0002922670391853899,0.0,0,0.013964821584522724,0.0,0,0.02330075390636921,0.0,0,0.014763537794351578,0.0,0,0.05479906126856804,0.0,0,anger,Saulalinsky & Vill,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
 text: Corona hat erst gezeigt wieviel im Argen liegt...,96,text corona erst gezeigt wieviel argen liegt,negative,0.9273040890693665,56,-1,"{'anger': 0.3825938105583191, 'fear': 8.827656711218879e-05, 'disgust': 0.021382154896855354, 'sadness': 0.274655282497406, 'joy': 0.014716598205268383, 'none of them': 0.31062212586402893}",0.3825938105583191,0.0,0,8.827656711218879e-05,0.0,0,0.021382154896855354,0.0,0,0.274655282497406,0.0,0,0.014716598205268383,0.0,0,0.31062212586402893,0.0,0,anger,Sonstige Themen,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
" text: Wie lange schon gesagt wird dass das Schulsystem schlecht ist, geändert wurde immer noch nichts.",97,text lange schon gesagt schulsystem schlecht geändert wurde immer,neutral,0.98589026927948,103,0,"{'anger': 0.8665507435798645, 'fear': 0.0003499378217384219, 'disgust': 0.005558566190302372, 'sadness': 0.03815051168203354, 'joy': 0.0077009075321257114, 'none of them': 0.12266213446855545}",0.8665507435798645,0.0,0,0.0003499378217384219,0.0,0,0.005558566190302372,0.0,0,0.03815051168203354,0.0,0,0.0077009075321257114,0.0,0,0.12266213446855545,0.0,0,anger,Schule & Kinder,Deutschland,2021-06-29_Xlh1RJcjwD8_Corona_ Verpasste Chancen der Bildungspolitik _ Markus Lanz.csv,2025-05-30T08:49:03.543484
